Liste des organismes bénéficiaires du Fonds européen de développement régional et du Fonds social européen en Midi-Pyrénées,,,,,,,,,
"Nota bene : ces données concernent les projets pour lesquels le concours des Fonds européens a été approuvé en comité de programmation
Données actualisées au 18/10/2009",,,,,,,,,
CONSTELLATION FRANCE,PROJET COLLECTIF PASSEPORT FORMATION 2007 TC TOURISME CONSTELLATION,"1,930 €",869 €,FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,ARIEGE / PAMIERS / PAMIERS / PAMIERS,Programme opérationnel national Fonds social européen,73,Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie...
CONSTELLATION FRANCE,PROJET COLLECTIF PASSEPORT FORMATION 2007 TC TOURISME CONSTELLATION,"1,930 €",869 €,FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,ARIEGE / PAMIERS / VARILHES / VARILHES,Programme opérationnel national Fonds social européen,73,Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie...
CONSTELLATION FRANCE,PROJET COLLECTIF PASSEPORT FORMATION 2007 TC TOURISME CONSTELLATION,"1,930 €",869 €,FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,ARIEGE / SAINT-GIRONS / OUST / SEIX,Programme opérationnel national Fonds social européen,73,Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie...
CONSTELLATION FRANCE,PROJET COLLECTIF PASSEPORT FORMATION 2007 TC TOURISME CONSTELLATION,"1,930 €",869 €,FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,ARIEGE / SAINT-GIRONS / SAINT-GIRONS / SAINT-GIRONS,Programme opérationnel national Fonds social européen,73,Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie...
CONSTRUCTIONS MECANIQUES BADIMON SARL CMB,CONTRAT D'APPUI PME,"641,593 €","100,000 €",FEDER ,MIDI-PYRENEES,ARIEGE / FOIX / LAVELANET / LAVELANET,FEDER Compétitivité Régionale et Emploi,8,Autres investissements en entreprises
CONSTRUIT 31,PERFECTIONNEMENT MACONNERIE,"2,693 €","1,212 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,HAUTE-GARONNE / TOULOUSE / TOULOUSE-13E / COLOMIERS,Programme opérationnel national Fonds social européen,73,Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie...
CONTACTEL,Plan de formation 2008,"32,732 €","14,729 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,HAUTE-GARONNE / TOULOUSE / TOULOUSE / TOULOUSE,Programme opérationnel national Fonds social européen,73,Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie...
CONTACTEL,PLAN DE FORMATION 2009,"35,950 €","16,178 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,HAUTE-GARONNE / TOULOUSE / TOULOUSE / TOULOUSE,Programme opérationnel national Fonds social européen,73,Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie...
COOP'ACTION,EMAPLOT INITIATIVE ET CREATION,"41,963 €","18,725 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,HAUTE-GARONNE / TOULOUSE / TOULOUSE / TOULOUSE,Programme opérationnel national Fonds social européen,68,Aide au travail indépendant et à la création d'entreprise
COOP'ACTION,EMPALOT INITIATIVE ET CREATION,"48,273 €","21,721 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,HAUTE-GARONNE / TOULOUSE / TOULOUSE / TOULOUSE,Programme opérationnel national Fonds social européen,68,Aide au travail indépendant et à la création d'entreprise
COOP'ACTION,EMPALOT INITIATIVE ET CREATION,"48,280 €","21,728 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,HAUTE-GARONNE / TOULOUSE / TOULOUSE / TOULOUSE,Programme opérationnel national Fonds social européen,68,Aide au travail indépendant et à la création d'entreprise
COOP'ACTION,TESTER EN GRANDEUR NATURE UN PROJET DE CREATION D'ACTIVITE/D'ENTREPRISE DANS LES METIERS DU BATIMENT PAR L'ACCUEIL DANS UNE COOPERATIVE D'ACTIVITES ET D'EMPLOI,"210,730 €","75,000 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,HAUTE-GARONNE / TOULOUSE / TOULOUSE-9E / RAMONVILLE-SAINT-AGNE,Programme opérationnel national Fonds social européen,68,Aide au travail indépendant et à la création d'entreprise
COOP'ACTION,TESTER EN GRANDEUR NATURE UN PROJET DE CREATION D'ACTIVITE/D'ENTREPRISE DANS LES METIERS DU BATIMENT PAR L'ACCUEIL DANS UNE COOPERATIVE D'ACTIVITES ET D'EMPLOI,"240,092 €","90,000 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,HAUTE-GARONNE / TOULOUSE / TOULOUSE-9E / RAMONVILLE-SAINT-AGNE,Programme opérationnel national Fonds social européen,68,Aide au travail indépendant et à la création d'entreprise
COOPERATIVE DES FORESTIERS SYLVICULTEURS TARNAIS FORESTARN,CONTRAT APPUI INNOVATION / structures bois dans les bâtiments agricoles en collaboration avec CABROL CONSTRUCTION METALLIQUE à Mazamet (81),"149,639 €","50,000 €",FEDER ,MIDI-PYRENEES,TARN / CASTRES / MAZAMET-SUD-OUEST / AUSSILLON,FEDER Compétitivité Régionale et Emploi,9,"Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
Coopérative OUSTAL SERVICES MIDI QUERCY,Développement du parcours d'insertion dans le domaine des services,"8,650 €","4,325 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,TARN-ET-GARONNE,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
"Coopérative pour l'Expertise, l'Ingénierie, le Développement, l'Accompagnement et la Gestion de projets ",Appui technique et accompagnement des opérateurs sur le PDIAE FSE,"15,133 €","8,300 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,TARN-ET-GARONNE,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
"Coopérative pour l'Expertise, l'Ingénierie, le Développement, l'Accompagnement et la Gestion de projets ",ATELIER díAppui technique mutualisé pour líinsertion en Midi-Pyrénées ,"6,000 €","3,300 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,TARN-ET-GARONNE,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
COORACE ,Accompagnement des SIAE pour la consolidation de l'offre d'insertion en Midi-Pyrénées,"28,400 €","5,755 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,HAUTE-GARONNE / TOULOUSE / TOULOUSE / TOULOUSE,Programme opérationnel national Fonds social européen,80,"Promouvoir les partenariats, les pactes et les initiatives par la mise en réseau des acteurs concernés"
COORACE ,Accompagnement des SIAE pour professionnaliser l'offre d'insertion en Midi-Pyrénées,"61,500 €","23,375 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,,Programme opérationnel national Fonds social européen,85,"Préparation, mise en oeuvre, suivi et inspection "
COTTILLE DEVELOPPEMENT,PROJET COLLECTIF PASSEPORT FORMATION 2007 FROTSI COTTILLE DEVELOPPEMENT,"1,234 €",555 €,FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,ARIEGE / FOIX / FOIX-VILLE / FOIX,Programme opérationnel national Fonds social européen,73,Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie...
COTTILLE DEVELOPPEMENT,PROJET COLLECTIF PASSEPORT FORMATION 2007 FROTSI COTTILLE DEVELOPPEMENT,"1,150 €",518 €,FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,GERS / MIRANDE / MIRANDE / MIRANDE,Programme opérationnel national Fonds social européen,73,Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie...
COTTILLE DEVELOPPEMENT,PROJET COLLECTIF PASSEPORT FORMATION 2007 FROTSI COTTILLE DEVELOPPEMENT,"1,234 €",555 €,FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,HAUTE-GARONNE / TOULOUSE / TOULOUSE / TOULOUSE,Programme opérationnel national Fonds social européen,73,Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie...
COTTILLE DEVELOPPEMENT,PROJET COLLECTIF PASSEPORT FORMATION 2007 FROTSI COTTILLE DEVELOPPEMENT,"1,150 €",518 €,FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,HAUTES-PYRENEES / ARGELES-GAZOST / ARGELES-GAZOST / ARGELES-GAZOST,Programme opérationnel national Fonds social européen,73,Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie...
COTTILLE DEVELOPPEMENT,PROJET COLLECTIF PASSEPORT FORMATION 2007 FROTSI COTTILLE DEVELOPPEMENT,"1,150 €",518 €,FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,LOT / CAHORS / CAHORS / CAHORS,Programme opérationnel national Fonds social européen,73,Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie...
COTTILLE DEVELOPPEMENT,PROJET COLLECTIF PASSEPORT FORMATION 2007 FROTSI COTTILLE DEVELOPPEMENT,"1,234 €",555 €,FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,LOT / CAHORS / CAHORS / CAHORS,Programme opérationnel national Fonds social européen,73,Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie...
COTTILLE DEVELOPPEMENT,PROJET COLLECTIF PASSEPORT FORMATION 2007 FROTSI COTTILLE DEVELOPPEMENT,"1,150 €",518 €,FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,TARN / CASTRES / CASTRES / CASTRES,Programme opérationnel national Fonds social européen,73,Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie...
COURTECHELLE,Aide aux postes d'insertion en entreprise d'insertion,"135,534 €","67,767 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,TARN,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
COUSERANS CONSTRUCTION,BEP COUVREUR,"5,867 €","2,640 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,HAUTE-GARONNE / TOULOUSE / TOULOUSE-13E / COLOMIERS,Programme opérationnel national Fonds social européen,73,Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie...
COUSERANS CONSTRUCTION,CHEF DE CHANTIER BATIMENT GENIE CIVIL,"7,251 €","3,263 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,HAUTE-GARONNE / TOULOUSE,Programme opérationnel national Fonds social européen,73,Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie...
COUSERANS CONSTRUCTION,CONDUCTEUR DE GRUE A TOUR,"8,661 €","3,898 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,HAUTE-GARONNE / TOULOUSE,Programme opérationnel national Fonds social européen,73,Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie...
COUSERANS CONSTRUCTION,PERMIS C (TRANSPORT EN COMMUN),"3,100 €","1,395 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,HAUTE-GARONNE / SAINT-GAUDENS,Programme opérationnel national Fonds social européen,73,Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie...
COUSIN PRADERE,ECOLE DE MANAGERS,"8,200 €","3,690 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,TARN / ALBI,Programme opérationnel national Fonds social européen,73,Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie...
CP CONCEPT,PROJET MURCO - PROGRAMME EPICEA 2008,"457,796 €","91,559 €",FEDER ,MIDI-PYRENEES,HAUTE-GARONNE / MURET / AUTERIVE / AUTERIVE,FEDER Compétitivité Régionale et Emploi,9,"Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
CPIE Bigorre - Pyrénees ,"Education, Information à l'environnement et au développement durable","158,525 €","38,358 €",FEDER ,MIDI-PYRENEES,HAUTES-PYRENEES,FEDER Compétitivité Régionale et Emploi,54,Autres mesures pour protéger l'environnement et prévenir les risques
CPPU,Remise à niveau Enseignement Général - Savoirs de Base,"5,200 €","2,600 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,HAUTE-GARONNE,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
CRAISAF,Acquisition des savoirs de base en français,"25,500 €","8,500 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,AVEYRON / RODEZ,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
CRAISAF,Acquisition des savoirs de base en français,"39,381 €","11,113 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,AVEYRON / RODEZ / RODEZ / RODEZ,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
CREER BOUTIQUE DE GESTION,Couveuse d'entreprises à l'essai : tester et réussir son projet de création d'entreprise,"46,759 €","21,041 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,HAUTE-GARONNE / TOULOUSE / TOULOUSE / TOULOUSE,Programme opérationnel national Fonds social européen,68,Aide au travail indépendant et à la création d'entreprise
CREER BOUTIQUES DE GESTION,COUVEUSE D'ENTREPRISE DE L'ARIEGE,"108,182 €","48,682 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,ARIEGE / PAMIERS / VARILHES / VERNIOLLE,Programme opérationnel national Fonds social européen,68,Aide au travail indépendant et à la création d'entreprise
CREER BOUTIQUES DE GESTION,COUVEUSE D'ENTREPRISES A L'ESSAI ALTITUDE 09,"73,182 €","32,932 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,ARIEGE,Programme opérationnel national Fonds social européen,68,Aide au travail indépendant et à la création d'entreprise
CREER BOUTIQUES DE GESTION,COUVEUSE D'ENTREPRISES A L'ESSAI ALTITUDE 31,"96,364 €","43,364 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,HAUTE-GARONNE,Programme opérationnel national Fonds social européen,68,Aide au travail indépendant et à la création d'entreprise
CREER BOUTIQUES DE GESTION,COUVEUSE D'ENTREPRISES A L'ESSAI DE LA HAUTE-GARONNE SAINT GAUDENS,"69,091 €","31,091 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,HAUTE-GARONNE / SAINT-GAUDENS / SAINT-GAUDENS / SAINT-GAUDENS,Programme opérationnel national Fonds social européen,68,Aide au travail indépendant et à la création d'entreprise
CREER BOUTIQUES DE GESTION,COUVEUSE D'ENTREPRISES DE LA HAUTE-GARONNE TOULOUSE AGGLOMERATION,"114,545 €","51,545 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,HAUTE-GARONNE / TOULOUSE / TOULOUSE / TOULOUSE,Programme opérationnel national Fonds social européen,68,Aide au travail indépendant et à la création d'entreprise
CREER BOUTIQUES DE GESTION,COUVEUSE D'ENTREPRISES DU LOT,"15,455 €","6,955 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,LOT,Programme opérationnel national Fonds social européen,68,Aide au travail indépendant et à la création d'entreprise
CREER BOUTIQUES DE GESTION,EMPALOT INITIATIVE ET CREATION,"161,360 €","72,612 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,HAUTE-GARONNE / TOULOUSE / TOULOUSE / TOULOUSE,Programme opérationnel national Fonds social européen,68,Aide au travail indépendant et à la création d'entreprise
CREER BOUTIQUES DE GESTION,EMPALOT INITIATIVE ET CREATION,"168,724 €","75,926 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,HAUTE-GARONNE / TOULOUSE / TOULOUSE / TOULOUSE,Programme opérationnel national Fonds social européen,68,Aide au travail indépendant et à la création d'entreprise
CREER BOUTIQUES DE GESTION,EMPALOT INITIATIVE ET CREATION,"179,692 €","80,866 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,HAUTE-GARONNE / TOULOUSE / TOULOUSE / TOULOUSE,Programme opérationnel national Fonds social européen,68,Aide au travail indépendant et à la création d'entreprise
CREER BOUTIQUES DE GESTION - Antenne de Tarn-et-Garonne,Accompagnement des bénéficiaires porteurs d'un projet de création d'activité,"22,740 €","11,370 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,TARN-ET-GARONNE,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
CREER BOUTIQUES DE GESTION - Antenne de Tarn-et-Garonne,Diagnostic et accompagnement en faveur des bénéficiaires RMI suite à la création de leur entreprise,"13,780 €","6,890 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,TARN-ET-GARONNE,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
CREPI,25 Emplois métiers porteurs,"55,752 €","24,486 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,HAUTE-GARONNE / TOULOUSE / TOULOUSE / TOULOUSE,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
CREPI,Ambassadeurs des métiers,"92,793 €","28,793 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,HAUTE-GARONNE / TOULOUSE / TOULOUSE / TOULOUSE,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
CREPS- Centre d'éducation populaire et de sport de Toulouse,DEVELOPPEMENT QUALITATIF 2009 DU CFA DU SPORT,"5,364 €","2,414 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,,Programme opérationnel national Fonds social européen,62,Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés...
CREPT Formation,"Ateliers savoirs de base salariés, demandeurs d'emploi et commune de Balma. Plate-forme redynamisation des savoirs de base et insertion professionnelle","50,500 €","24,000 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,Multilocalisation,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
CREPT Formation,Développement des savoirs de base,"21,500 €","10,750 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,HAUTE-GARONNE,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
CREPT Formation,Remise à niveau,"7,500 €","4,158 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,HAUTE-GARONNE,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
CRESPY,1er semestre CRESPY,"85,827 €","38,622 €",FONDS SOCIAL EUROPEEN,Multiregion,Multilocalisation,Programme opérationnel national Fonds social européen,73,Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie...
CRESPY,BP MACONNERIE,"2,263 €","1,018 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,HAUTE-GARONNE / TOULOUSE / TOULOUSE-13E / COLOMIERS,Programme opérationnel national Fonds social européen,73,Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie...
CRESPY,CAP MACONNERIE,"4,526 €","2,036 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,HAUTE-GARONNE / TOULOUSE,Programme opérationnel national Fonds social européen,73,Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie...
C.R.I.C.,Evaluation des capacités professionnelles pour une personne en situation d'handicap psychique,"16,800 €","8,400 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,HAUTE-GARONNE,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
CRITT BOIS,PRODUCTION AU PLUS JUSTE,"110,434 €","55,217 €",FEDER ,MIDI-PYRENEES,,FEDER Compétitivité Régionale et Emploi,9,"Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
CRITT CAAPI,Intégration d'une nouvelle machine de découpe numérique adaptée à la progression de l'activité de fabrication de pièces prototypes ,"83,200 €","30,000 €",FEDER ,MIDI-PYRENEES,TARN,FEDER Compétitivité Régionale et Emploi,2,Infrastructure R&DT et centres de compétence pour des technologies spécifiques
CRITT CAAPI,Plate-forme de démonstration et action collective pour la promotion de la robotique en PME,"358,900 €","137,000 €",FEDER ,MIDI-PYRENEES,,FEDER Compétitivité Régionale et Emploi,5,Services de soutien avancé aux sociétés et groupes de sociétés
C.R.M. (Conception Réalisations Mécaniques),Contrat d'appui PME destiné à la SAS CONCEPTION REALISATIONS MECANIQUES - CRM - à Carmaux - Blayes les Mines (81),"671,942 €","60,000 €",FEDER ,MIDI-PYRENEES,TARN / ALBI / CARMAUX-SUD / BLAYE-LES-MINES,FEDER Compétitivité Régionale et Emploi,5,Services de soutien avancé aux sociétés et groupes de sociétés
DALKIA FRANCE,réalisation d'une chaufferie bois comprenant une chaudière biomasse et une chaudière gaz et réalisation d'un réseau de chaleur commune de MAZAMET,"2,242,680 €","399,872 €",FEDER ,MIDI-PYRENEES,TARN / CASTRES / MAZAMET / MAZAMET,FEDER Compétitivité Régionale et Emploi,41,Energie renouvelable: biomasse
DECLIC MOTOMOBILE,Mise à disposition de véhicule pour favoriser la mobilité,"36,000 €","18,000 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,HAUTE-GARONNE,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
DECLIC MOTOMOBILE,Recherche díautonomie pour se déplacer : mise a disposition de véhicule en location (deux roues et quatre roues) pour favoriser la mobilité,"38,000 €","21,066 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,HAUTE-GARONNE,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
DE FEVERI FRERES,CONDUCTEUR DE TRAVAUX BATIMENT,"2,005 €",902 €,FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,HAUTE-GARONNE / TOULOUSE,Programme opérationnel national Fonds social européen,73,Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie...
DE FEVERI FRERES,USINAGE BOIS FORMSOLID,"3,778 €","1,700 €",FONDS SOCIAL EUROPEEN,ILE-DE-FRANCE,ESSONNE / EVRY,Programme opérationnel national Fonds social européen,73,Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie...
DE FEVERI FRERES,USINAGE BOIS FORMSOLID,"5,874 €","2,643 €",FONDS SOCIAL EUROPEEN,ILE-DE-FRANCE,ESSONNE / EVRY,Programme opérationnel national Fonds social européen,73,Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie...
DEFI EMPLOI,Accompagnement de personnes en difficulté d'insertion sociale et professionnelle,"33,900 €","16,912 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,HAUTES-PYRENEES,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
DEFI EMPLOI,Accompagnement de personnes en difficulté d'insertion sociale et professionnelle,"30,300 €","12,618 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,HAUTES-PYRENEES / TARBES / TARBES,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
DEFI EMPLOI,Prospection marché maché,"13,500 €","4,800 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,HAUTES-PYRENEES / ARGELES-GAZOST / LOURDES / LOURDES,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
DEFI EMPLOI,Prospection marché maché,"38,171 €","19,171 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,HAUTES-PYRENEES / ARGELES-GAZOST / LOURDES / LOURDES,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
DE FIL AIGUILLE,Accompagnement professionnel pour une meilleure insertion,"69,373 €","26,000 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,TARN / CASTRES / CASTRES / CASTRES,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
DESPERON GAILLARD,PLAN DE FORMATION 2007,"15,326 €","6,896 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,HAUTE-GARONNE / TOULOUSE,Programme opérationnel national Fonds social européen,73,Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie...
 Domaine Le Quercy ,Modernisation camping  Domaine Le Quercy  à GOURDON (46),"250,000 €","30,000 €",FEDER ,MIDI-PYRENEES,LOT / GOURDON / GOURDON,FEDER Compétitivité Régionale et Emploi,57,Autres outils d'amélioration des services touristiques
DONINI,INITIATION VOIRIE RESEAUX DIVERS,"8,990 €","4,045 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,HAUTE-GARONNE / TOULOUSE,Programme opérationnel national Fonds social européen,73,Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie...
DR ANPE,Accompagnement des bénéficiaires du PLIE 2008,"308,500 €","154,250 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,HAUTE-GARONNE,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
DR ANPE,Accompagnement des demandeurs d'emploi non indemnisés présentant un risque élevé de chômage de longu,"2,600,000 €","1,300,000 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,,Programme opérationnel national Fonds social européen,65,Modernisation et renforcement des institutions du marché du travail
DR ANPE,Accompagnement des demandeurs d'emploi non indemnisés présentant un risque élevé de chômage de longue durée,"2,600,000 €","1,300,000 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,Multilocalisation,Programme opérationnel national Fonds social européen,65,Modernisation et renforcement des institutions du marché du travail
DR ANPE,Accompagnement des participants du PLIE vers l'emploi - ANPE,"283,066 €","141,533 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,HAUTE-GARONNE,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
DR ANPE,FINANCEMENT D'EMPLOIS AFFECTES HORS AGENCE LOCALE POUR LA MISE EN OEUVRE DU RMI - ANNEE 2008,"160,179 €","72,081 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,ARIEGE,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
DR ANPE,Renforcement de l'accompagnement des bénéficiaires du RMI afin de sécuriser leur insertion professionnelle,"167,252 €","83,626 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,TARN,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
DR ANPE,Renforcement de l'accompagnement des bénéficiaires du RMI afin de sécuriser leur insertion professionnelle,"178,520 €","107,112 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,TARN,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
DSI,ADOBE ACROBAT,"2,316 €",926 €,FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,,Programme opérationnel national Fonds social européen,73,Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie...
DSI,ADOBE ILLUSTRATOR,"1,158 €",463 €,FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,,Programme opérationnel national Fonds social européen,73,Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie...
DSI,ADOBE PHOTOSHOP,"1,158 €",463 €,FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,,Programme opérationnel national Fonds social européen,73,Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie...
DSI,EXCEL GRAPHIQUES,655 €,262 €,FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,,Programme opérationnel national Fonds social européen,73,Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie...
