Liste des organismes bénéficiaires du Fonds européen de développement régional et du Fonds social européen en Poitou Charentes,,,,,,,,,
"Nota bene : ces données concernent les projets pour lesquels le concours des Fonds européens a été approuvé en comité de programmation

Données actualisées au 18/10/2009",,,,,,,,,
Nom ou raison sociale du bénéficiaire,Intitulé du dossier,Montant du projet en coût total,Montant du cofinanceur européen,Fonds européen concerné,Région de localisation du dossier,Localisation,Programme,Catégorisation,Libellé catégorisation
Conseil Régional Poitou-Charentes,"CAP: Construction et Accompagnement vers la Professionnalisation Modules 2, 3, 4 (Vouillé, Lusignan et Vivonne) 2008- INITIATIVE FORMATION 86","32,694 €","14,712 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,Multilocalisation,Programme opérationnel national Fonds social européen,62,Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés...
Conseil Régional Poitou-Charentes,Certificat d'initiation nautique (La Rochelle) 2008 - LEMA,"53,080 €","26,540 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,CHARENTE-MARITIME / LA ROCHELLE / ROCHELLE / LA ROCHELLE,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil Régional Poitou-Charentes,Certification de niveau V  construction bois  2008- GRETA 16,"97,860 €","48,930 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil Régional Poitou-Charentes,Coordination régionale du programme  Initiative stratégique régionale Re-Sources  pour l'année 2008,"90,000 €","36,000 €",FEDER ,POITOU-CHARENTES,,Programme Opérationnel FEDER 2007-2013,45,Gestion et distribution d'eau (eau potable)
Conseil Régional Poitou-Charentes,Création d'outils de communication à destination des porteurs de projets et des partenaires des PO,"34,264 €","34,264 €",FEDER ,POITOU-CHARENTES,,Programme Opérationnel FEDER 2007-2013,86,Evaluation et études; information et communication
Conseil Régional Poitou-Charentes,Création d'un outil de covoiturage mutualisé à l'echelle régionale,"83,781 €","41,890 €",FEDER ,POITOU-CHARENTES,,Programme Opérationnel FEDER 2007-2013,43,"Efficacité énergétique, cogénération, gestion de l'énergie"
Conseil Régional Poitou-Charentes,Diagnostiqueur immobilier (86) 2008- GRETA VIENNE ,"102,920 €","51,460 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,VIENNE / POITIERS / POITIERS / POITIERS,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil Régional Poitou-Charentes,Diagnostiqueur immobilier régional 2008- GRETA SAINTONGE,"97,336 €","48,668 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,CHARENTE-MARITIME / SAINTES / PONS / PONS,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil Régional Poitou-Charentes,Electricien de niveau V avec option éco-environnement (16 et 86) 2008- GRETA 86,"139,572 €","69,786 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,Multilocalisation,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil Régional Poitou-Charentes,Electricien de niveau V option éco-environnement (54) 2008 - Greta de Saintonge,"177,023 €","88,512 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,Multilocalisation,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil Régional Poitou-Charentes,Etude prospective sur les impacts potentiels sociaux et économiques du changement climatique sur le territoire de la région Poitou-Charentes,"63,357 €","25,342 €",FEDER ,POITOU-CHARENTES,,Programme Opérationnel FEDER 2007-2013,49,Atténuation et adaptation au changement climatique
Conseil Régional Poitou-Charentes,Etude sur le haut débit en Poitou-Charentes,"157,872 €","157,872 €",FEDER ,POITOU-CHARENTES,,Programme Opérationnel FEDER 2007-2013,9,"Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
Conseil Régional Poitou-Charentes,Forum de sensibilisation des créateurs d'entreprises à l'Internet 2009,"60,996 €","19,213 €",FEDER ,POITOU-CHARENTES,,Programme Opérationnel FEDER 2007-2013,14,"Services et applications pour les PME (commerce électronique, éducation et formation, mise en réseau, etc.)"
Conseil Régional Poitou-Charentes,Garantie de concours bancaires dans le cadre de transmission/reprise d'entreprise,"600,000 €","240,000 €",FEDER ,POITOU-CHARENTES,,Programme Opérationnel FEDER 2007-2013,8,Autres investissements en entreprises
Conseil Régional Poitou-Charentes,Gestionnaire de portefeuilles en assurance 2008- ASFODEP,"80,592 €","40,296 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,DEUX-SEVRES / NIORT / NIORT / NIORT,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil Régional Poitou-Charentes,Implantation d'une centrale solaire photovoltaïque et de cogénérations à huile végétale au lycée KYOTO à Poitiers,"946,000 €","378,400 €",FEDER ,POITOU-CHARENTES,VIENNE / POITIERS / POITIERS / POITIERS,Programme Opérationnel FEDER 2007-2013,40,Energie renouvelable: én. solaire
Conseil Régional Poitou-Charentes,Implantation d'une chaufferie bois au Lycée Jean-Marie BOULOUX de MONTMORILLON,"580,424 €","190,140 €",FEDER ,POITOU-CHARENTES,VIENNE / MONTMORILLON / MONTMORILLON / MONTMORILLON,Programme Opérationnel FEDER 2007-2013,43,"Efficacité énergétique, cogénération, gestion de l'énergie"
Conseil Régional Poitou-Charentes,Installation de panneaux photovoltaïques au lycée Jean ROSTAND à Angoulême,"806,501 €","80,700 €",FEDER ,POITOU-CHARENTES,CHARENTE / ANGOULEME / ANGOULEME / ANGOULEME,Programme Opérationnel FEDER 2007-2013,,
Conseil Régional Poitou-Charentes,Installation de panneaux photovoltaïques au lycée Marguerite DE VALOIS à Angoulême,"808,525 €","80,700 €",FEDER ,POITOU-CHARENTES,CHARENTE / ANGOULEME / ANGOULEME / ANGOULEME,Programme Opérationnel FEDER 2007-2013,,
Conseil Régional Poitou-Charentes,Installation de panneaux photovoltaïques dans le lycée Jean MONNET à Cognac,"71,954 €","26,400 €",FEDER ,POITOU-CHARENTES,CHARENTE / COGNAC / COGNAC / COGNAC,Programme Opérationnel FEDER 2007-2013,40,Energie renouvelable: én. solaire
Conseil Régional Poitou-Charentes,Installation de panneaux photovoltaïques dans le lycée J. HYPPOLITE à Jonzac,"124,676 €","27,000 €",FEDER ,POITOU-CHARENTES,CHARENTE-MARITIME / JONZAC / JONZAC / JONZAC,Programme Opérationnel FEDER 2007-2013,40,Energie renouvelable: én. solaire
Conseil Régional Poitou-Charentes,Installation de panneaux photovoltaïques dans le lycée Victor HUGO à Poitiers,"137,023 €","36,720 €",FEDER ,POITOU-CHARENTES,VIENNE / POITIERS / POITIERS / POITIERS,Programme Opérationnel FEDER 2007-2013,40,Energie renouvelable: én. solaire
Conseil Régional Poitou-Charentes,"Métiers de bouche: certification de cuisinier et/ou traiteur et modules de crêpiers, pizzaïolo (16) 2008-GRETA 16","109,470 €","54,735 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,CHARENTE,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil Régional Poitou-Charentes,"Métiers de bouche : certification de cuisinier et/ou traiteur et modules de crêpiers, pizzaïolo (17) 2008 - GRETA Saintonge","113,140 €","56,570 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,Multilocalisation,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil Régional Poitou-Charentes,"Métiers de bouche : certification de cuisinier et/ou traiteur et modules de crêpiers, pizzaïolo (79) 2008 - CM 79","117,942 €","58,971 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,DEUX-SEVRES / NIORT / NIORT / NIORT,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil Régional Poitou-Charentes,"Métiers de bouche: certification de cuisinier, et/ou traiteur, et modules de crêpiers, pizzaïolo (86) 2008- ACIF","81,880 €","40,940 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,VIENNE,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil Régional Poitou-Charentes,Métiers de la prévention et de la sécurité 2008- MACC1,"98,542 €","49,271 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,CHARENTE,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil Régional Poitou-Charentes,Mise en oeuvre de la subvention globale FEDER : assistance technique 2007-2008,"680,168 €","514,286 €",FEDER ,POITOU-CHARENTES,,Programme Opérationnel FEDER 2007-2013,85,"Préparation, mise en oeuvre, suivi et inspection "
Conseil Régional Poitou-Charentes,Mise en place d'une chaufferie bois au lycée Les Sicaudières,"821,748 €","267,731 €",FEDER ,POITOU-CHARENTES,DEUX-SEVRES / BRESSUIRE / BRESSUIRE / BRESSUIRE,Programme Opérationnel FEDER 2007-2013,,
Conseil Régional Poitou-Charentes,Mise en place d'une chaufferie bois au lycée Les Terres Rouges - Civray,"568,092 €","166,269 €",FEDER ,POITOU-CHARENTES,VIENNE / MONTMORILLON / CIVRAY / CIVRAY,Programme Opérationnel FEDER 2007-2013,43,"Efficacité énergétique, cogénération, gestion de l'énergie"
Conseil Régional Poitou-Charentes,Mise en place d'une chaufferie bois au lycée Marc GODRIE,"598,367 €","178,379 €",FEDER ,POITOU-CHARENTES,VIENNE / CHATELLERAULT / LOUDUN / LOUDUN,Programme Opérationnel FEDER 2007-2013,43,"Efficacité énergétique, cogénération, gestion de l'énergie"
Conseil Régional Poitou-Charentes,Mise en place d'une installation photovoltaïque raccordée au réseau sur le Lycée Atlantique à Royan,"353,130 €","78,000 €",FEDER ,POITOU-CHARENTES,CHARENTE-MARITIME / ROCHEFORT / ROYAN / ROYAN,Programme Opérationnel FEDER 2007-2013,40,Energie renouvelable: én. solaire
Conseil Régional Poitou-Charentes,Passeport vers l'apprentissage (16) 2007-CIFOP,"64,530 €","29,039 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,CHARENTE / ANGOULEME / RUELLE-SUR-TOUVRE / L' ISLE-D'ESPAGNAC,Programme opérationnel national Fonds social européen,62,Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés...
Conseil Régional Poitou-Charentes,Passeport vers l'apprentissage pour les jeunes de niveau IV (16) 2007- CIFOP,"32,430 €","14,594 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,Multilocalisation,Programme opérationnel national Fonds social européen,62,Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés...
Conseil Régional Poitou-Charentes,Passeport vers l'apprentissage pour les jeunes de niveau IV (16) 2008 -CIFOP,"32,430 €","14,594 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,Multilocalisation,Programme opérationnel national Fonds social européen,62,Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés...
Conseil Régional Poitou-Charentes,Passeport vers l'apprentissage pour les jeunes de niveau IV (17) 2007 - CIPECMA,"21,220 €","9,549 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,Multilocalisation,Programme opérationnel national Fonds social européen,62,Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés...
Conseil Régional Poitou-Charentes,Passeport vers l'apprentissage pour les jeunes de niveau IV (17) 2008 - CIPECMA,"21,220 €","9,549 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,Multilocalisation,Programme opérationnel national Fonds social européen,62,Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés...
Conseil Régional Poitou-Charentes,Passeport vers l'apprentissage pour les jeunes de niveau IV (79) - 2007,"26,223 €","11,800 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,Multilocalisation,Programme opérationnel national Fonds social européen,62,Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés...
Conseil Régional Poitou-Charentes,Passeport vers l'apprentissage pour les jeunes de niveau IV (79) 2008,"26,223 €","11,800 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,Multilocalisation,Programme opérationnel national Fonds social européen,62,Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés...
Conseil Régional Poitou-Charentes,Passeport vers l'apprentissage pour les jeunes de niveau IV (86) 2007- AIRE FORMATION,"32,895 €","14,803 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,Multilocalisation,Programme opérationnel national Fonds social européen,62,Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés...
Conseil Régional Poitou-Charentes,Passeport vers l'apprentissage pour les jeunes de niveau IV (86) 2008- AIRE FORMATION,"32,895 €","14,803 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,Multilocalisation,Programme opérationnel national Fonds social européen,62,Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés...
Conseil Régional Poitou-Charentes,Passeport vers l'apprentissage pour les jeunes de niveau V (16) 2007-MFR BLANZAC,"53,775 €","24,199 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,CHARENTE / ANGOULEME / RUELLE-SUR-TOUVRE / L' ISLE-D'ESPAGNAC,Programme opérationnel national Fonds social européen,62,Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés...
Conseil Régional Poitou-Charentes,Passeport vers l'apprentissage pour les jeunes de niveau V (16) 2008- MFR BLANZAC,"53,775 €","24,199 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,Multilocalisation,Programme opérationnel national Fonds social européen,62,Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés...
Conseil Régional Poitou-Charentes,Passeport vers l'apprentissage pour les jeunes de niveau V (17) 2007 - CM 17,"118,620 €","53,379 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,Multilocalisation,Programme opérationnel national Fonds social européen,62,Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés...
Conseil Régional Poitou-Charentes,Passeport vers l'apprentissage pour les jeunes de niveau V (17) 2007 - CM 17,"127,200 €","57,240 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,Multilocalisation,Programme opérationnel national Fonds social européen,62,Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés...
Conseil Régional Poitou-Charentes,Passeport vers l'apprentissage pour les jeunes de niveau V (17) - 2008 - CM 17,"127,200 €","57,240 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,Multilocalisation,Programme opérationnel national Fonds social européen,62,Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés...
Conseil Régional Poitou-Charentes,Passeport vers l'apprentissage pour les jeunes de niveau V (79) - 2007,"57,330 €","25,798 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,Multilocalisation,Programme opérationnel national Fonds social européen,62,Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés...
Conseil Régional Poitou-Charentes,Passeport vers l'apprentissage pour les jeunes de niveau V (79) 2007,"56,612 €","25,476 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,Multilocalisation,Programme opérationnel national Fonds social européen,62,Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés...
Conseil Régional Poitou-Charentes,Passeport vers l'apprentissage pour les jeunes de niveau V (86) 2007- AIRE FORMATION,"43,215 €","19,447 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,Multilocalisation,Programme opérationnel national Fonds social européen,62,Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés...
Conseil Régional Poitou-Charentes,Passeport vers l'apprentissage pour les jeunes de niveau V (86) 2007- IF86,"43,113 €","19,401 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,VIENNE / POITIERS / POITIERS-4E / SAINT-BENOIT,Programme opérationnel national Fonds social européen,62,Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés...
Conseil Régional Poitou-Charentes,Passeport vers l'apprentissage pour les jeunes en situation de handicap (16) 2007-CIFOP,"64,455 €","29,005 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,Multilocalisation,Programme opérationnel national Fonds social européen,62,Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés...
Conseil Régional Poitou-Charentes,Passeport vers l'apprentissage pour les jeunes en situation de handicap (16) 2008-CIFOP,"64,455 €","29,005 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,Multilocalisation,Programme opérationnel national Fonds social européen,62,Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés...
Conseil Régional Poitou-Charentes,Passeport vers l'apprentissage pour les jeunes en situation de handicap (17) 2007 - CIPECMA,"45,399 €","20,430 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,Multilocalisation,Programme opérationnel national Fonds social européen,62,Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés...
Conseil Régional Poitou-Charentes,Passeport vers l'apprentissage pour les jeunes en situation de handicap (17) - 2008 - CIPECMA,"45,399 €","20,430 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,Multilocalisation,Programme opérationnel national Fonds social européen,62,Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés...
Conseil Régional Poitou-Charentes,Passeport vers l'apprentissage pour les jeunes en situation de handicap (79) 2007,"54,254 €","24,414 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,Multilocalisation,Programme opérationnel national Fonds social européen,62,Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés...
Conseil Régional Poitou-Charentes,Passeport vers l'apprentissage pour les jeunes en situation de handicap (86) 2007- CREDIS,"55,340 €","24,903 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,Multilocalisation,Programme opérationnel national Fonds social européen,62,Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés...
Conseil Régional Poitou-Charentes,Plombier chauffagiste de niveau V avec option éco-environnement (16) 2008- GRETA 16,"86,895 €","43,448 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,CHARENTE,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil Régional Poitou-Charentes,Plombier chauffagiste de niveau V avec option éco-environnement (17) 2008 - CM17,"87,150 €","43,575 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,CHARENTE-MARITIME,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil Régional Poitou-Charentes,Plombier chauffagiste de niveau V avec option éco-environnement (79) 2008 - CM 79,"99,501 €","49,751 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,DEUX-SEVRES,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil Régional Poitou-Charentes,Plombier chauffagiste de niveau V avec option éco-environnement (86) 2008- GRETA 86,"86,895 €","43,448 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,VIENNE,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil Régional Poitou-Charentes,Préparation au BEP  Carrières sanitaires et sociales  (16) 2007-MFR Sud-Charente,"62,769 €","31,385 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,CHARENTE / COGNAC / BARBEZIEUX-SAINT-HILAIRE / BARBEZIEUX-SAINT-HILAIRE,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil Régional Poitou-Charentes,Préparation au BEP  carrières sanitaires et sociales  (16) 2008-MFR JARNAC,"68,905 €","34,453 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,CHARENTE / ANGOULEME / ANGOULEME / ANGOULEME,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil Régional Poitou-Charentes,Préparation au BEP  carrières sanitaires et sociales  (17) 2008 - IFP ATLANTIQUE,"65,237 €","32,619 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,CHARENTE-MARITIME / LA ROCHELLE / ROCHELLE-8E / PERIGNY,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil Régional Poitou-Charentes,Préparation au BEP  carrières sanitaires et sociales  (Jonzac) 2008 - GRETA Saintonge,"71,825 €","35,913 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,CHARENTE-MARITIME / JONZAC / JONZAC / JONZAC,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil Régional Poitou-Charentes,Préparation au diplôme d'assistante de vie aux familles (86) 2007- ARFAD,"38,198 €","19,099 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,VIENNE / POITIERS / POITIERS / POITIERS,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil Régional Poitou-Charentes,Préparation au Diplôme d'Etat de Vie Sociale (DEAVS) - (17) - 2008,"52,076 €","26,038 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,CHARENTE-MARITIME / SAINTES / SAINT-PORCHAIRE / PONT-L'ABBE-D'ARNOULT,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil Régional Poitou-Charentes,Préparation au Diplôme d'Etat de Vie Sociale (DEAVS) (79) - 2008,"50,900 €","25,450 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,DEUX-SEVRES / PARTHENAY / MONCOUTANT / MONCOUTANT,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil Régional Poitou-Charentes,Qualification dans le domaine horticole (17) 2008 - CFPPA Saintes,"188,516 €","94,258 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,CHARENTE-MARITIME / SAINTES / SAINTES / SAINTES,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil Régional Poitou-Charentes,Qualification dans les métiers de la propreté (niveau V) (86) 2008- CLAF,"86,130 €","43,065 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,VIENNE / POITIERS / POITIERS-4E / SAINT-BENOIT,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil Régional Poitou-Charentes,Qualification dans les métiers de la vente et de la grande distribution (16) 2008- FORMAT PRO,"62,496 €","31,248 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,CHARENTE / ANGOULEME / ANGOULEME / ANGOULEME,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil Régional Poitou-Charentes,Qualification dans les métiers de la vente et de la grande distribution (86) 2008- AFPA Poitou-Charentes,"77,239 €","38,620 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,VIENNE / POITIERS / POITIERS-7E / CHASSENEUIL-DU-POITOU,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil Régional Poitou-Charentes,Qualification dans les métiers de la vente et de la grande distribution à La Rochelle - 2008,"64,050 €","32,025 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,CHARENTE-MARITIME / LA ROCHELLE / ROCHELLE / LA ROCHELLE,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil Régional Poitou-Charentes,Qualification dans les métiers de l'industrie (niveau IV et V) (16) 2008- CIFOP,"84,400 €","42,200 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,CHARENTE / ANGOULEME / RUELLE-SUR-TOUVRE / L' ISLE-D'ESPAGNAC,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil Régional Poitou-Charentes,Qualification dans les métiers du bois (niv V) (17) 2008 - GRETA Aunis Atlantique,"121,350 €","60,675 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,CHARENTE-MARITIME / LA ROCHELLE / ROCHELLE / LA ROCHELLE,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil Régional Poitou-Charentes,Qualification de niveau IV et V dans les métiers de l'industrie (17) 2008 - GRETA Aunis Atlantique,"124,313 €","62,156 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,CHARENTE-MARITIME / ROCHEFORT / ROCHEFORT / ROCHEFORT,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil Régional Poitou-Charentes,Qualification de niveau V dans les métiers de la propreté (17) 2008 - GRETA SAINTONGE,"175,320 €","87,660 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,Multilocalisation,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil Régional Poitou-Charentes,Qualifications de niveau V dans les métiers du bois (79) 2008 - GRETA 79,"102,872 €","51,436 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,Multilocalisation,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil Régional Poitou-Charentes,Receptionniste d'hôtel bilingue (17) 2008 - HOMMES & SAVOIRS,"80,753 €","40,377 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,Multilocalisation,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil Régional Poitou-Charentes,Sensibilisation des créateurs d'entreprise à l'Internet,"42,000 €","21,000 €",FEDER ,POITOU-CHARENTES,,Programme Opérationnel FEDER 2007-2013,14,"Services et applications pour les PME (commerce électronique, éducation et formation, mise en réseau, etc.)"
Conservatoire d'espaces naturels de Poitou-Charentes,Plan d'acquisition Marais Poitevin,"210,000 €","84,000 €",FEDER ,POITOU-CHARENTES,Multilocalisation,Programme Opérationnel FEDER 2007-2013,51,Promotion de la biodiversité et protection de la nature (y compris Natura 2000)
Conservatoire d'espaces naturels de Poitou-Charentes,Programme d'actions 2007,"39,500 €","15,800 €",FEDER ,POITOU-CHARENTES,Multilocalisation,Programme Opérationnel FEDER 2007-2013,51,Promotion de la biodiversité et protection de la nature (y compris Natura 2000)
Conservatoire d'espaces naturels de Poitou-Charentes,Programme d'actions 2008,"62,900 €","20,825 €",FEDER ,POITOU-CHARENTES,Multilocalisation,Programme Opérationnel FEDER 2007-2013,51,Promotion de la biodiversité et protection de la nature (y compris Natura 2000)
COUSIN  Olivier,Centrale photovoltaïque raccordée au réseau de 28 kWc,"135,592 €","25,200 €",FEDER ,POITOU-CHARENTES,VIENNE / CHATELLERAULT / MONTS-SUR-GUESNES / VERRUE,Programme Opérationnel FEDER 2007-2013,,
CREAFORT,2008 - Femmes  j'entreprends ! ,"70,000 €","35,000 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,,Programme opérationnel national Fonds social européen,68,Aide au travail indépendant et à la création d'entreprise
